claim_id,claim_family_id,claim_level,claim_type,dataset,cohort,feature_space,feature_family,pipeline,atlas,target,covariates,n_samples,n_features,roi,hemisphere,roi_group,anatomical_group,network,network_7_like,lobe,direction,evidence_metric,evidence_value,coefficient,t_value,p_value,q_value,claim_text,short_claim_text,criteria_passed,status,n_evaluation_pairs,best_overall_label,worst_overall_label,any_stable_and_transferable,any_fragile,max_evidence_spearman,median_evidence_spearman,min_support_jaccard,median_support_jaccard,best_transfer_label,max_auc_oriented,max_abs_transfer_corr,related_experiment_ids,high_concordance_fragile_support,stability_label,transfer_label,overall_label,evidence_spearman,support_jaccard,direction_retention_source_support,transfer_auc_oriented,transfer_spearman_corr,target_type,evaluation_category,feature_family_group,dataset_group,dedup_key
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_atomic_roi_lh_lh_L_FO6_A,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,lh_lh_L_FO6_A,LH,fronto_orbital,fronto_orbital,,,frontal,higher,t,6.788632392769329,0.337551344682094,6.788632392769329,1.5959582013112794e-11,6.439812079822154e-11,"MCI is associated with higher lh_lh_L_FO6_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.","MCI is associated with higher lh_lh_L_FO6_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|thickness|lh lh l fo6 a|higher|mci is associated with higher lh lh l fo6 a yale 696 cortical thickness compared with cn after adjustment for age sex education
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_atomic_roi_rh_rh_R_O2_2_A,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,rh_rh_R_O2_2_A,RH,occipital,occipital,,,occipital,higher,t,6.784670539991584,0.3381194490926063,6.784670539991584,1.6390973097377373e-11,6.439812079822154e-11,"MCI is associated with higher rh_rh_R_O2_2_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.","MCI is associated with higher rh_rh_R_O2_2_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|thickness|rh rh r o2 2 a|higher|mci is associated with higher rh rh r o2 2 a yale 696 cortical thickness compared with cn after adjustment for age sex education
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_atomic_roi_lh_lh_L_OR_A,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,lh_lh_L_OR_A,LH,orbital,orbital,,,frontal,higher,t,6.782815436019739,0.338427048454622,6.782815436019739,1.6596877274697327e-11,6.439812079822154e-11,"MCI is associated with higher lh_lh_L_OR_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.","MCI is associated with higher lh_lh_L_OR_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|thickness|lh lh l or a|higher|mci is associated with higher lh lh l or a yale 696 cortical thickness compared with cn after adjustment for age sex education
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_atomic_roi_rh_rh_R_TR1_A,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,rh_rh_R_TR1_A,RH,triangular,triangular,,,frontal,higher,t,6.77413806667223,0.3379652129571922,6.77413806667223,1.7594165749737428e-11,6.439812079822154e-11,"MCI is associated with higher rh_rh_R_TR1_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.","MCI is associated with higher rh_rh_R_TR1_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|thickness|rh rh r tr1 a|higher|mci is associated with higher rh rh r tr1 a yale 696 cortical thickness compared with cn after adjustment for age sex education
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_atomic_roi_lh_lh_L_M2_A,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,lh_lh_L_M2_A,LH,medial_region,medial_region,,,medial,higher,t,6.764220340407355,0.3383792606076269,6.764220340407355,1.88060470563327e-11,6.439812079822154e-11,"MCI is associated with higher lh_lh_L_M2_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.","MCI is associated with higher lh_lh_L_M2_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|thickness|lh lh l m2 a|higher|mci is associated with higher lh lh l m2 a yale 696 cortical thickness compared with cn after adjustment for age sex education
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_atomic_roi_rh_rh_R_FO4_A,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,rh_rh_R_FO4_A,RH,fronto_orbital,fronto_orbital,,,frontal,higher,t,6.762913307122782,0.33691996731215,6.762913307122782,1.897173817072105e-11,6.439812079822154e-11,"MCI is associated with higher rh_rh_R_FO4_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.","MCI is associated with higher rh_rh_R_FO4_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|thickness|rh rh r fo4 a|higher|mci is associated with higher rh rh r fo4 a yale 696 cortical thickness compared with cn after adjustment for age sex education
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_atomic_roi_rh_rh_R_I1_A,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,rh_rh_R_I1_A,RH,insula,insula,,,insula,higher,t,6.757210375691091,0.3364180308349448,6.757210375691091,1.9711589245309143e-11,6.439812079822154e-11,"MCI is associated with higher rh_rh_R_I1_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.","MCI is associated with higher rh_rh_R_I1_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|thickness|rh rh r i1 a|higher|mci is associated with higher rh rh r i1 a yale 696 cortical thickness compared with cn after adjustment for age sex education
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_atomic_roi_rh_rh_R_SF4_A,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,rh_rh_R_SF4_A,RH,superior_frontal,superior_frontal,,,frontal,higher,t,6.753886916875096,0.3368992623849298,6.753886916875096,2.0155711138746045e-11,6.439812079822154e-11,"MCI is associated with higher rh_rh_R_SF4_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.","MCI is associated with higher rh_rh_R_SF4_A Yale 696 cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|thickness|rh rh r sf4 a|higher|mci is associated with higher rh rh r sf4 a yale 696 cortical thickness compared with cn after adjustment for age sex education
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_group_summary_yale_superior_frontal,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,,,superior_frontal,superior_frontal,,,frontal,higher,mean_abs_t,6.762875002727103,0.3373950920175138,,,,"MCI-versus-CN effects are concentrated in Yale code-group superior frontal regions, where 5/16 regions meet support criteria.","MCI-versus-CN effects are concentrated in Yale code-group superior frontal regions, where 5/16 regions meet support criteria.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,group summary|group enrichment|diagnosis binary mci cn|thickness|nan|higher|mci versus cn effects are concentrated in yale code group superior frontal regions where 5 16 regions meet support criteria
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_group_summary_yale_occipital,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,,,occipital,occipital,,,occipital,higher,mean_abs_t,6.806209222459451,0.3390398049199518,,,,"MCI-versus-CN effects are concentrated in Yale code-group occipital regions, where 4/10 regions meet support criteria.","MCI-versus-CN effects are concentrated in Yale code-group occipital regions, where 4/10 regions meet support criteria.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,group summary|group enrichment|diagnosis binary mci cn|thickness|nan|higher|mci versus cn effects are concentrated in yale code group occipital regions where 4 10 regions meet support criteria
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_group_summary_yale_corpus_callosum_or_cingulate_adjacent,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,,,corpus_callosum_or_cingulate_adjacent,corpus_callosum_or_cingulate_adjacent,,,cingulate,higher,mean_abs_t,6.684925927322677,0.3318428861034438,,,,"MCI-versus-CN effects are concentrated in Yale code-group corpus callosum or cingulate adjacent regions, where 3/6 regions meet support criteria.","MCI-versus-CN effects are concentrated in Yale code-group corpus callosum or cingulate adjacent regions, where 3/6 regions meet support criteria.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,group summary|group enrichment|diagnosis binary mci cn|thickness|nan|higher|mci versus cn effects are concentrated in yale code group corpus callosum or cingulate adjacent regions where 3 6 regions meet support criteria
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_group_summary_yale_fronto_orbital,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,,,fronto_orbital,fronto_orbital,,,frontal,higher,mean_abs_t,6.773103422449829,0.3373286278849272,,,,"MCI-versus-CN effects are concentrated in Yale code-group fronto orbital regions, where 2/10 regions meet support criteria.","MCI-versus-CN effects are concentrated in Yale code-group fronto orbital regions, where 2/10 regions meet support criteria.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,group summary|group enrichment|diagnosis binary mci cn|thickness|nan|higher|mci versus cn effects are concentrated in yale code group fronto orbital regions where 2 10 regions meet support criteria
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_group_summary_yale_insula,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,,,insula,insula,,,insula,higher,mean_abs_t,6.708960595072163,0.3342414491480568,,,,"MCI-versus-CN effects are concentrated in Yale code-group insula regions, where 2/10 regions meet support criteria.","MCI-versus-CN effects are concentrated in Yale code-group insula regions, where 2/10 regions meet support criteria.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,group summary|group enrichment|diagnosis binary mci cn|thickness|nan|higher|mci versus cn effects are concentrated in yale code group insula regions where 2 10 regions meet support criteria
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_ranking_top,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,ranking,feature_ranking,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,,,,,,,,,abs_t_rank,,,,,,"The top-ranked regions for the MCI-versus-CN contrast are rh_rh_R_CC_B, rh_rh_R_CC_A, lh_lh_L_S_A, lh_lh_L_O2_1_A, lh_lh_L_H_A, lh_lh_L_O3_A, rh_rh_R_H_A, rh_rh_R_FO1_A, rh_rh_R_SF7_A, rh_rh_R_S_A.","The top-ranked regions for the MCI-versus-CN contrast are rh_rh_R_CC_B, rh_rh_R_CC_A, lh_lh_L_S_A, lh_lh_L_O2_1_A, lh_lh_L_H_A, lh_lh_L_O3_A, rh_rh_R_H_A, rh_rh_R_FO1_A, rh_rh_R_SF7_A, rh_rh_R_S_A.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,ranking|feature ranking|diagnosis binary mci cn|thickness|nan|nan|the top ranked regions for the mci versus cn contrast are rh rh r cc b rh rh r cc a lh lh l s a lh lh l o2 1 a lh lh l h a lh lh l o3 a rh rh r h a rh rh r fo1
ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b_direction_summary_support,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,direction_summary,direction_summary,ADNI_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,diagnosis_binary_mci_cn,age; sex; education,1587,150,,,,,,,,higher,fraction_same_sign,1.0,,,,,"Across the support set, 100.0% of regions show higher Yale 696 cortical thickness for MCI versus CN.","Across the support set, 100.0% of regions show higher Yale 696 cortical thickness for MCI versus CN.",True,supported,2,fragile,insufficient,False,True,0.6,0.44999999999999996,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,fragile,insufficient,fragile,0.6,1.0,1.0,,,diagnosis_or_cdr,fragile,thickness,ADNI_baseline,direction summary|direction summary|diagnosis binary mci cn|thickness|nan|higher|across the support set 100 0 of regions show higher yale 696 cortical thickness for mci versus cn
ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_9ee81e7459_composite_main,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_9ee81e7459,composite,mmse_association,ADNI_baseline,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,mmse,age; sex; education,1998,202,,,,,,,,lower,mean_abs_t,1.9447466908487527,,,,,"Higher MMSE is associated with lower Schaefer 200 7-network cortical thickness in SomMot, Vis, and Default network parcels, after adjustment for age, sex, education.","Higher MMSE is associated with lower Schaefer 200 7-network cortical thickness in SomMot, Vis, and Default network parcels, after adjustment for age, sex, education.",False,weak_support,4,stable_not_transferable,insufficient,False,True,0.8857142857142858,0.3999999999999999,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,fragile,insufficient,stable_not_transferable,0.8857142857142858,1.0,1.0,,,mmse,stable_not_transferable,thickness,ADNI_baseline,composite|mmse association|mmse|thickness|nan|lower|higher mmse is associated with lower schaefer 200 7 network cortical thickness in sommot vis and default network parcels after adjustment for age sex education
ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_9ee81e7459_group_summary_SomMot,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_9ee81e7459,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,mmse,age; sex; education,1998,202,,,SomMot,unknown_subregion,SomMot,SomMot,unknown,lower,mean_abs_t,1.579086414672208,-0.0356705788496553,,,,"MMSE-associated effects are concentrated in Somatomotor network parcels, where 8/35 regions meet support criteria.","MMSE-associated effects are concentrated in Somatomotor network parcels, where 8/35 regions meet support criteria.",True,supported,4,stable_not_transferable,insufficient,False,True,0.8857142857142858,0.3999999999999999,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,fragile,insufficient,stable_not_transferable,0.8857142857142858,1.0,1.0,,,mmse,stable_not_transferable,thickness,ADNI_baseline,group summary|group enrichment|mmse|thickness|nan|lower|mmse associated effects are concentrated in somatomotor network parcels where 8 35 regions meet support criteria
ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_9ee81e7459_group_summary_Default,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_9ee81e7459,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,mmse,age; sex; education,1998,202,,,Default,prefrontal,Default,Default,frontal,lower,mean_abs_t,1.613637887968017,-0.0363590923478804,,,,"MMSE-associated effects are concentrated in Default network parcels, where 2/8 regions meet support criteria.","MMSE-associated effects are concentrated in Default network parcels, where 2/8 regions meet support criteria.",True,supported,4,stable_not_transferable,insufficient,False,True,0.8857142857142858,0.3999999999999999,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,fragile,insufficient,stable_not_transferable,0.8857142857142858,1.0,1.0,,,mmse,stable_not_transferable,thickness,ADNI_baseline,group summary|group enrichment|mmse|thickness|nan|lower|mmse associated effects are concentrated in default network parcels where 2 8 regions meet support criteria
